text,label
"Terkadang yg bikin sakit hati adalah orang2 yg maling atau ngemplang yg dikawal 😅, mending gausah ada gini2an deh, bikin eneg",0
ngapain sih buru buru orang mau tidur saja kan?,1
,1
Ga boleh begitu mereka itu buru buru kerja buat rakyat,2
AYO KITA STOP AROGANSI PEJABAT✊,0
"jangaaann gituuu laahhh,
""tot tot wuk wuk"" kan mereka lagi usaha cari sampingan saking negara ini gak bisa bayar mereka yang lebih mahal, Akhirnya kan jadi beban Rakyat dr segala aspek😔",2
presiden wakil presiden damkar sama ambulan yang di kasih jalan yang lain jgn,0
heran gw kyk gini emng mau perang ya???,1
😁😁😁,1
pdahl ga pke tot tot wuk wuk jg ga macet.,0
"bukan jalanmu. makanya bangun pagi"" biar ga telattt",0
bayar patwal brp ya??? mo nyewa buat ngawal kepasar gembrong😂😂😂,1
Penasaran isi dalam mobil itu siapa? penting sekali kah?,1
"pelayan publik buat apa sih buru buru, pake dikawal, ambulance yang darurat aja jarang liat ada yang polisi bantuin, dibntu sipil malah polisi yang marah",0
budayakan antri😏,0
Buru2 biar kebagian jatah uang haram... 😝😝😝,1
emang rujit,1
"siapapun itu dan apapun pangkat dan jabatan nya, tdk ada yg prioritas d jln raya, kecuali ambulance dan damkar, ingat itu",0
🤩,1
😁,1
iya lagian ngapain sih buru2 amat semua org juga buru2 kali. kec ambulan/damkar/org sakit.,0
klo ada tot tot di jln jgn di kasi lwr napa sih,0
kan bener polisi di sewa 🤣🤣🤣🤣,2
kayak kerjanya bener aja tet tat tot tet tat tot tot tot,0
kirik.e arep.e liwat.. kebelet ngising,1
"Yang bukan pejabat juga banyak
pake strobo",0
"meresahkan dan bikin panik saat berkendara selagi bukan urgen seperti ambulan dan pemadam tidak perlu lagian pejabat biar apa sih pake wut wut wut kaya gitu semua juga ga mau macet punya keperluan masing"" dan kesibukan juga masyarakat stop wut wut wut",0
"Bensin dari negara, dipake untuk patwal terus duitnya masuk ke kantong. kira-kira siapa yang dirugikan?",0
sangat menjengkelkan memang.. 😫😫,0
"pokonya selain 𝗔𝗠𝗕𝗨𝗟𝗔𝗡 dan 𝗣𝗘𝗠𝗔𝗗𝗔𝗠 kebakaran, jangan kasih jalan, patwal rata rata di gunakan hanya orang orang yg berduit !!!!",0
Samasama bayar pajak,1
"jaman milenial menguasai bumi, kita terima semua dan kesel sendiri. skrg gen z menguasai bumi, tut tut wok wok udah gak bs merajalela, terima kasih gen z",0
"Kita Prioritaskan Undang² darurat
1. Damkar
2. Ambulance
3. Presiden
Selain itu kita tutup jalan , kalau macem² siapkan hp + videokan kita viralkan 🔥🔥🔥",0
"ikutin aturan...jangan langgar peraturan yg dibuat sendiri...jalan diberikan terhadap ambulance, pemadam kebaran, rombongan presiden & wakil presiden...yg lain ikutin kemacetan jalan😤 kalau mau cepat dan tidak terlambat jalan lebih awal😡",0
😹,1
minggir buru berraak,1
"Urutan kendaraan prioritas di jalan raya Pasal 134 UU No. 22 Tahun 2009 tentang Lalu Lintas
1. Kendaraan pemadam
2. Ambulans
3. Kendaraan pertolongan kecelakaan lalu lintas,
4. Kendaraan pimpinan Lembaga Negara RI,
5. Kendaraan pimpinan dan pejabat negara asing/lembaga internasional,
6. Iring-iringan pengantar jenazah
7. Konvoi/kendaraan kepentingan khusus lainnya menurut pertimbangan petugas kepolisian
Terus mobiL PRIBADI DAN MOGE gimana ketua??????",0
ayoo kampanyekan tempel stiker di semua mobil STOP WOK WOK TUT TUT UING UING STROBO,0
w mah suka sengaja klw ada mobil begini.sm mobil plat merah.yg pengen di duluin bae,2
meni gandeng tot wut wut wae,0
kmren gua lewat tomang ada wut wut minta jalan krn macet bgt sikonnya. dia lewat jalur busway wkwk,0
kampungan,1
"Saya setuju untuk oknum2 polisi agar mengurangi pemakian sirine tot..tot..
krna situasi tidak mendesak..
dan smua peraturan pemakaian sirine sudah d atur dlam Undang2..
Coba lihat dr negara2 ttangga..
Tp mmng sulit merubah klakuan oknum2 polisi yg arogan,, d tmbah lg dngan oknum yg baru masuk k intitusi kepolisian dan bru mngendarai kndaraan dinas..",1
"jadi gini bang ""LU PUNYA DUIT LU PUNYA KUASA"" masih inget kan kata mutiara itu😂",1
gausah di buka in jalan,0
kerjaan apa yg di selesaikan sama pejabat yg pake tot tot wig wig itu?,1
intinya mau terlambat mau macet ikutin aja..dan semuanya yg melanggar hukum penjara mau rakyat mau pejabat mau aparat..disaat melanggar hukum penjarain..jadi mending banyakin penjara aja ngebangun..,0
Dijln raya ga ada yg prioritas.. kecuali DAMKAR & AMBULANCE,0
Giliran ada ambulance pura pura gak dengen ogah ngawal.. giliran ada duit tat tet tot.. 🤣,0
klu ga mau macet2an yaa benahi lalin nya bukannya tat tet tot tat tet tot,0
Ta tot ta tot mulu kayaaa kerjaa ajaaa,0
🥰🥰🥰,1
"selain BAPAK NEGARA , BAPAK PEMBAWA MOBIL PUTIH, DAN BAPAK BAPAK DAMKAR. JANGAN KASIH LEWAT. KALAU MOBIL UMUM BAWA ORANG SAKIT, YANG DIDEPAN HARUS ADA YG DAMPINGIN NAEK MOTOR UTK EMERGENCY. ITU BARU KAMI KSH LEWAT. .. smoga Indonesia kita bersinar beberapa tahun kedepan. ❤",0
besok truk gue pakein strobo lah biar cepet sampe nye 🤣,1
ngapain di kasih jalan si tutup aja tutup rapet semua,0
🗿🗿🗿,1
#Stoptuttutwukwuk,0
🥰🥰🥰,1
Gerakan STOP MOTOR KNALPOT BRONG SI motor berpenyakit kejiwaan secara psikologis # GAUNGKAN STOP MOTOR KNALPOT BRONK Gila,1
"ndk usah di kawal om, ben eroh rasane macet😳",0
gaji mereka dari pajak rakyat.... jgn semena mena,0
🥰,1
💕,1
😂,1
benci banget sama tot tot wuk wuk....ganggu banget,0
🥰,1
🥺,1
zizik bgt😭,1
😌,1
"https://s.shopee.co.id/9UsF7f3M9d
gas pasang sticker stop sirine dan strobo ges",1
Sirine cuma buat ambulan dan pemadam,0
👍👍👍,1
kalo menurut ku ... misal presiden..wakil presiden..sampai menteri aja pake tet tot tet tot sih aku sbg warga iklas kasih jln...ato tamu kenegaraan deh ... cuma kalo yg cuma mbl mewah isinya blm tentu pejabat..ato mbl plat RFS...RFY...FYP...FYI.....kayaknya halal kalo sama sama antri dah....,0
"sekali kali emang mereka harus di kasih tau tempatnya, pelayan masyarakat kok minta dilayani",1
😂,1
"kapan hari di kabupatenku ada iring""an pajero strobo tottotwuknya kenceng banget ok lah minggir sampe mau nyampe ke tanah mereka jalannya cepet banget makan jalan hampir nyrempet padahal udah mucuk banget karena deket selokan",1
klw di tmpku kira kira jm 8an pasti ada tot tot wok wok klw di pinggir banget pasti di pelototi ama yg bawa motornya,1
ini negra milik rakyat bukan milik pejabat,1
Rolls-Royce dulu jaman Batik air 2015 -2017 iklan nya,1
"@Syaqueena Victoria Alexandra:klo tau macet datang lebih awal jgn males udah kita gajih GEDE"" AN kita kasi tunjangan. pensiunan kasi maberas masak masih malas",0
pajak untuk rakyat tl dinikmati penjabat,2
😂😂😂,1
"BIARKAN SAJA, JANGAN KASIH JALAN. KECUALI
1. AMBULANCE/JENASAH
2. DAMKAR
3. RI 1 DAN RI 2",0
paling males ngasih jalan kawalan plat sipil. ogah....,0
mereka yg gaji hasil dari uang rakyat kok bisa ya seperti itu kelakuan.y aduh konoha🤭,1
"jgn dikasih jalan ""TUMAN""",1
😳😳😳,1
masih banyak yg kasih jalan 😃,2
"@Petrik lolot🤪:Selain presiden,ambulans,damkar gak usah dibukain jalan",0
"buooooosen dengernya,",1
ayo jangan ada yg ngasih jalan buat tot tot wuk wuk selain ambulan damkar smpresiden🔥,0
😂,1
"rakyat harusnya sadar klo mau ada perubahan, tiap ada yang totot totot jangan pindah, kecuali ambulan atau damkar, selain itu pepetin aja gak ada hukumnya mereka ganggu pengguna jalan lain, orang sama sama bayar pajak kok",0
"betulll, kami rakyat Indonesia sudah muakkkk dengan tot tot wuk wuk",0
selama bukan ambulan dan pemadam kebakaran harusnya gak usah di bukakan jln...kalau pingin cepat pejabat harus naik ambulan.,0
"kebanyakan yg di kawal
orang kaya yg sewa petwal.....
trus sebenaknya bikin bukak jalan...ini fakta...",2
"apalagi di jalan tol kita udah jalan 80 km bisa tiba2 disalip kecepatan rendah ,ngeri memang",1
"Tidak pernah ikut andil dalam membuat jalan tapi harus jadi prioritas saat di jalan, Ironi negeri terkorup 😏",1
nanti klo udah punya crush gear ..gw halang halangin semua kecuali presiden🤣,1
ya iya lah ko baru SADAR kan mereka kita Yang GAJIH 😁😁😁😁😁,0
setuju,0
😳,1
setuju,0
Ga perlu tat tet tot kalo kerjaan bagus terlihat di spion akan di kasih jalan langsung kalo benar kerja yg benar,0
😭😭😭,1
😁😁😁,1
"asli benci bgt gw klo di jln ad yg bgitu, jd panik sndiri😌jlanan macet tp pngen di ksih jlan utk dia lwat kan goblok",1
"dulu waktu sekolah saya diajarkan jalan prioritas dari uu lalu lintas
 
1. pemadam kebakaran (saat darurat)
2. ambulance (saat darurat)
3. presiden
4. wakil presiden
5. tamu negara setingkat kepala negara/setingkat presiden
 
tapi di lapangannya kok gini?",0
"buru² amat, smpe kantor juga pling tidur lagi",1
buat jalur langit kau kalo mau cepat,0
"Mudah mudahan dengan sama sama merasakan macetnya ibu kota, pemerintah lebih pentingkan pembangunan jalan dan fasilitas umum",0
manusia yg lg kebelet buru2 mau beol dah tau macet masih aja tatetot tatetot,1
😘,1
😍😍😍,1
"kalau pejabat mau lancar saat kemacetan, berikan lampu hijau di lampu lalulintas",1
"selain tot tot, kaca gelap juga sebaiknya dilarang",1
"TOTWUK, AROGNSI SEMUANYA",0
"pake sktm, buat yg ga mampu nunggu dan bersabar kek orang....",1
buru buru mau korupsi itu,1
BIKIN KGET 👉👉ASLI,1
Jalanan dibangun dari uang rakyat dari uang pajak yg disetor. Tapi yang mau menguasai malah mobil2 angkuh.,2
beneran tot tot wuk wuk bunyinya 😭,0
kalau mau cepat mah suruh aja naik mobil ambulans😅,0
to to to wuk wuk apaan 🤣 menyesuaikan aja klu jln macet pak🔥 cabut aj tu wuk wuknya,0
Katanya pejabat bersama rakyat ?? tapi kalo soal macet dia buka jalan tot tot wut wut 😂,0
"klau yg dikawal RI19 tolong kasih jln, beliau lg mengatur perekonomian bangsa ini😁",1
🤣,1
udah banyak di sindiri trus di videoin masih aja betingkah begitu lagi wkwkwk,1
"Pajak kami ada di kendaraanmu. Jadi jangan berlagak kayak jalan milik sendiri pakai 'tot tot wuk wuk'. Kita bayar pajak untuk jalan ini sama-sama.""",0
"Dikawal itu kan karena orang penting takut ada yang jahat bukan untuk riweuh pengen cepet cepet nyampeeeee…. Jadi ya biasa aja ga usah pengen cepet cepet nyampe rusuh klo jalan kosong gpp, tapi klo macet ya tolonglahhhh sama sama ngantri ga usah wak wok wak wok… kitapun mengantri macet… kitapun punya urusan",0
"gw kira hanya pejabat, ani2, dan anak mamih papih saja. ternyata gw liat malah orang Malaysia sekeluarga pke patwal dri bandara cuman buat ke restoran buat makan keluarga bersama. astaga semurah ini kah apa2 bisa pke duit",1
🥰,1
"viralin biar ada teguran dri atasan ,,,klu ga mau kna macet yah naik Tran jkt klu ga kreta",1
"wot wot pemilik negara bos, anggap aja mereka bos kita bersama, ngelawan kita nanti dipersulit.",2
RollRoys kah?? Siapa itu di dlmnya ??,1
"helikopter aja tanpa,lampu merah",1
DI KAWAN KAYA KERJA NYE BENER AJEEE KECUALI BENER RAKYAT MASIH ADA TOLERANSI NYA,1
"ga ada pengawalan kecuali persiden ,ambulan ,pemadam ,tamu negara ,,,viralin trus SMP yg ngawal di panggil kasih sangsi",0
"perioritas :
1. Ambulance
2. Damkar
klo ada yg tet Tot tott wuk wuk suruh antri, klo keburu berangkat kmrn",0
"mereka bayar pajak kah?? yg bayar pajak pak polisinya, yg panas panas",1
harus serentak jgn kasih jalan,0
"padahal yg penting tu ambulan damkar RI1 RI2 karna kalau kenapa2 susah cari ganti nya
tapi kalau pejabat lain mau mampus hari ini juga besok ad pengganti nya",0
"Semua ini gara"" ULAH POLISI. 🙏🙏🙏
Polisi terlalu sering wak wok wak wok mobil patwal pdhal isinya cuma anaknya, bawa pacar jalan"" 🤡, ibu pejabat habis pulang liburan dari luar negeri 🤡, atau bahkan ngawal orang kaya lari jogging 🤡 yg tujuan urgensi perjalanannya TIDAK ADA. 😏 Coba kalo isinya MURNI Pejabat ""TINGGI"" Pemerintah yg ingin mengejar waktu karna pekerjaan, mgkn Rakyat masih bisa maklum. 🙏",1
loh kan kalian yg pilih kami suka2 kami lah,0
Apa udah pada mati rasa kayaknya pejabat yg suka.pake patwal yg suka pake storobo dan sirene. Soalnya Masyarakat udah bete banget lihat ulah mereka🤔,0
Yuk kompak!!! Selain R1 damkar dan ambulance dilarang tat tot tat tot,0
"buru buru merasa paling penting, eh tiba2 buat kebijakan TAPERA...",1
"selain RI1, RI2, DamKar & ambulance. Cuekin aja!!! 😎",0
😁,1
"Saat mau pemilu, masyarakat disanjung, saat sudah menjabat, masyarakat disuruh minggir, kalo ketemu bunyi berisik dijalan. Semua juga mau cepat dan lancar sampai tujuan, perbaikilah sistem lalu lintas agar tidak macet bagi masyarakat pengguna jalan, apalagi tol, sudah berbayar macet pula. Mana YLKI ?",0
"Surat Al-Isra' ayat 37: 
""Dan janganlah kamu berjalan di muka bumi ini dengan sombong, karena sesungguhnya (kamu) tidak akan dapat menembus bumi dan tidak akan mampu menjulang setinggi gunung"". 
mereka buru-buru juga mau kemana. mau ngapaian bukannya rakyatnya masih banyak yg kelaparan, susah dpt kerja trus dikawal begitu goalnya apa?",1
"tidak ada prioritas kecuali buat
1. DAMKAR
2. AMBULAN/MBL PENYELAMAT
3. RI 1 ATAU RI2
4. IRING2 AN TAMU NEGARA SETINGKAT PERDANA MENTERI DAN PRESIDIEN",0
"masyarakat udah mulai gerak, mendidik babu-babu nya.",0
tot tot wut wut😘🤘🏻,0
rombongan karapan sapi totot wuk2,1
yuk biasakan jangan kasih jalan ketika ada pengawalan pejabat,0
"setuju banget emang dia siapa .
dia cuma wakill.
kita rakyat raja nya.",0
ngga ush d kasih jalan mereka ngga byr pajak ko.,0
kalau bukan kendaraan prioritas jangan kasi jalur 😂😂😂,0
"tat tot tat tot sekarang khusus tamu2 penting negara lain aja si atau gak khusus buat presiden.
penjabat sini buat apa kalo gak penting2 bgt dia pake tot tot tot",0
gak usah kerja dah. nyusahin rakyat yg ada. rakyat gak butuh pejabat gaji buta.,0
"Bener juga , mereka karyawan rakyat … knp hrs di kawal",1
stop strobo jangan kasi jln kecuali Damkar sama ambulance,0
Jalan maunya prioritas urus kepentingan rakyat minoritas,0
padahal RI 1 jaman jokowi ada stopan ikut berhenti,0
"jngan mau di tot tid lgi..
karena kita byr pajak.. jadi punyak hak yg sama",0
JANGAN KASIH JALAN,0
berasa yg punya jalan ya kan bang😂,0
heboh kali,1
polisi di gaji rakyat rakyat yang lagi memakai pasilitas umum seakan. gak ada arti nya......,1
"kalian mau ngapain sih ggup amat pakai pengawal...
kyak kerja aja🤣",1
Nepalkan!!,1
rakyat yg berhak di jln kita yg byr pajak pejabat g byr pajak mw nya duluan jalan bapak mu poooo,1
kebanyakan orang kaya jir bukan pejabat,2
langsung nepalkan aja,1
sempak.... semoak,1
kalo bisa hanya damkar dan ambulance saja,0
buru2 pen fingerprint kah?,1
kayak dia aja yang lagi sibuk,0
"Buru buru amat, pasti mau bawa kabur uang rakyat ya🤑💸😂",1
tot... tot...,0
😂😂😂,1
emng mengganggu kadang buat kagat kita oas lg nyetir,0
orang penting ya,1
stuju,0
MULAI HARI INI GERAKAN ANTI BERIKAN JALAN KECUALI AMBULANS DAMKAR & PRIORITAS SAJA 😡,0
"Selain Presiden, Damkar, Ambulan dan D-901-DM, gak usah dikasih jalan ... 😁",0
😂😂😂,1
"@thesafaw:padahal uda disindir banyak disosmed kyk gini kok masi aja banyak oknum yg minta pengawalan,,,sbtul nya bisa ajh nolak cmn yg satu warna merah bicara 00000 sdh susah ga boleh pun di langgar tetap",0
reseh banget pas di Sudirman macet macet di kejar forraider yg ngawal orang orang kaya... padahal sama sama bayar pajak,0
cuma ngawal orang makan siang aja rusuh banget,1
2025 rakyat cerdas,1
,1
"stiker ""DILARANG BUNYIKAN TOT..TOT WUK WIK SELAIN DAMKAR DAN AMBULANCE MAAF GAK DIKASIH JLAN.. BIAR SAMA-SAMA MACET"" udah rilis belom ya mau beli biat dipasang dikaca mobil belakang",0
"pas pemilihan ngemis... minta dipilih!
pas jadi ora urus... dijalan aja maunya prioritas.. wkwkwk",0
soalnya ada duitnya.,2
kalo kyk gini biasanya rangkaian panjang plat dinas pake pengawalan biasanya emng ada keperluan penting. yang harusnya dinyinyirin itu misal cuma 1 mobil tp pake pengawalan dan gapake plat dinas biasanya keperluan pribadi.,0
masih di kasih jalan😭,2
"harusnya cuma 2 kendaraan aja, damkar sama ambulan selain itu jang kasih jalan utamakan",0
"KERJA PADA TIDUR AJA LAGI RAPAT,GAYA GAYA AN BURU BURU🐷🐷🐷🐷🐷🐷🐷🐷",1
sumpah d mata tuh silau banget tauuuuu ..semalam balek kerja ada rombongan baju coklat iring2an pda nyalain kena mata sakit lampunya njirrr,1
buru buru amat mcm smpai kantor krja aja malah pgi tidur tu,1
"setuju,ug madih pake pecahin",0
stop tot..tot..wuk..wuk..😫💋,0
bukan arogan tapi sepertinya kita belum menyadari apa itu fungsinya,1
Kalo di dalamnya syahroni jgn di gituin ya ndan,1
kebiasaan yg terbiasa dan pengguna lain masih saja membuka jalan,1
"ngejar apa coba , kalau kerja datang lebih awal lah",0
KLO mau cepet lewat atas bossss,1
"Terus yang sebel, ternyata di dalem mobil, itu keluarganya, atau ani-aninya. Emmhh keheul. Gak usah pake dikasih kasih jalan. Di videoin aje tuh yg tatetot tatetot tot!",0
"harusnya tidak ada intansi yg diperbolehkan mengawal kendaraan masyarakat berduit, karna semua masyarakat memiliki tujuan yg sama, yaitu sama sama memiliki hak untuk berkendara sesuai posisi nya tanpa harus di arahkan menepi untuk kepentingan orang lain karna semua memiliki kepentingan masing masing, kecuali emergency, itu baru keadilan dalam sila ke 5",0
Ri 1 aja gada tuh tatattotot wkwkkww,0
Banyak laga krj jg blm tentu,1
selain presiden.tamu negara.ambulan.dan damkar jangan kasih jalan lah.,0
naik helikopter aja klau gamau macet dasar pejabat,0
🤣,1
macam punya jalan sendiri.,1
"sering dikawal tp jarang tepat waktu, apa itu termasuk prioritas?",1
fungsi polisi,1
Udah bayar mahal eh ga dibukain jalan🤪,1
mau kemana si buru buru? kerja? emang yang lain lu kata itu mau pergi main karambol,1
buru buru bener pengin tidur dikirsi empuk,1
pluk .totot...totot,0
selain RI1 DAN RI2 DAMKAR AMBULAN DAN PENGANTAR JENASA ..JUJUR GW GA AKAN KASIH JLN BIAR PUN LO PEJABAT NEGARA..😏🤔,0
si paling penting lewat woyyyy🤣🤣,1
🥰🥰🥰,1
😅,1
😭😭😭,1
sampingan polisi itu.. 🤣,2
itu binatang mau berak..makanya si kacung buka jln,1
@DPR RI @gerindra @KAPOLRI @Prabowo Subianto @Gibran Rakabuming,1
"pengen liat langsung gerakkan ini di real life.. Krn udah gemesss ma banyak kasus yg GK beressss,,,,",1
pake angkutan umum.biar sekalian di beresin traspotasi umumnya,1
totot...wokwok ..buru buru amaat lo ..mending kerjaan lo pade bener ..KAGA ..nyang ade pade molor lo klo RAPET 😁,1
Yaah...bakal hilang dong obyekan patwal buat polisi jalan raya...jd berkurang dah setoran buat atasannya...🤣🤣🤣,0
